,logFC,logCPM,F,PValue,FDR
GINS2,1.19244997990594,6.09190228207271,21.843880546011,0.0001019368244013,0.0002591220043681
CHRAC1,1.02348170228553,5.43025735741196,21.8390904318885,0.0001020678789115,0.0002594041295342
TARS1,0.704660536835854,8.38980143619403,21.8337149404614,0.0001022151674435,0.0002597273942156
SGK1,2.47736462762857,3.81536762464439,21.8288379543304,0.0001023489971418,0.0002600163398302
EPHA7,1.78142473793546,3.6215261651587,21.8278022798923,0.0001023774417021,0.0002600374948795
BUD13,0.374368662110509,5.23590814173907,21.8255143111017,0.0001024403107513,0.0002601460622341
ZRANB1,-0.607602993111858,4.24306417637152,21.8241684931122,0.0001024773109132,0.0002601889060822
EPG5,-0.526102614915764,4.57129397628464,21.8091091332105,0.0001028923270201,0.0002611913234607
NLN,0.731253921307096,7.74724117015626,21.7727374794734,0.000103902248269,0.0002637032124731
TMBIM1,-1.49289720607395,6.39096076722133,21.7694439614408,0.0001039942299053,0.0002638848480086
DCBLD2,-0.535618100239886,6.89839401009536,21.7607158955262,0.000104238417077,0.00026445255724
VPS13B,-0.698826673385291,5.33631909779947,21.7598664012001,0.0001042622168956,0.0002644610313173
H2AX,0.815634504489236,6.98672440507069,21.7509908109054,0.0001045112335809,0.000265040652397
ACTL6A,0.784885411401987,6.6896241080302,21.748420991552,0.0001045834541623,0.0002651717788353
PLXNA1,-0.683996759947816,7.34645793207092,21.7405810376268,0.0001048041192202,0.0002656401061508
IER3IP1,0.348256725152376,4.89199630207091,21.7403984784599,0.0001048092636058,0.0002656401061508
KIF3C,-0.432265400716923,6.61361103319313,21.7391754950429,0.000104843733487,0.0002656753771915
SGO1,0.423305933569515,4.97590765881005,21.7314931662857,0.0001050605429833,0.0002661725947868
CCDC177,-1.58904639420179,3.07264281894913,21.7211330999817,0.0001053536965224,0.000266862998481
H2BC13,2.25081273855656,-0.849310607173168,21.7172615087822,0.0001054634774643,0.0002670887362274
EFNA3,1.5775495285551,2.94859099668248,21.7112418906757,0.0001056344142445,0.0002674692337952
FBXL17,-1.08787309454963,2.3290560786116,21.7012838098718,0.0001059178526375,0.0002681343837039
UBE2M,-0.330933355862374,5.09591245300007,21.6926284612452,0.0001061648838375,0.0002687071252171
PHIP,0.387782546966906,7.11911596350835,21.6774855708215,0.000106598585211,0.0002697520188798
STK16,-0.535569349547449,4.36768477373862,21.6762654388041,0.0001066336143974,0.0002697878449208
SLC7A14,-1.77576315986866,1.90705356675928,21.6547087440339,0.0001072545640446,0.0002713057719845
TMEM104,-0.570742877930787,5.54757129043081,21.6319590412827,0.000107914151169,0.0002729208213678
NLE1,1.14179921205995,5.64691296691101,21.6281048368978,0.0001080263338008,0.0002731510936442
NSUN6,0.445471021992136,4.05033328194889,21.6252833107424,0.0001081085392178,0.0002733054914785
CDK5,-0.526503052127916,4.39232854438764,21.6217467147938,0.0001082116744576,0.0002735127305513
STARD3,-0.282981777619035,6.32231081715853,21.6158972040196,0.0001083824947878,0.0002738909340424
DYRK2,0.574373385040887,4.96184878034921,21.6137034770441,0.0001084466327748,0.0002739994478591
ZFR,0.304827724525499,7.55252032621223,21.6040838681235,0.000108728369557,0.0002746575932957
SPAG7,-0.380542162496785,6.69765251980786,21.6019609316042,0.0001087906528866,0.0002747612307958
NDUFV3,0.308667910247954,5.91132718220542,21.6010989932435,0.0001088159517717,0.0002747714382889
GPD1L,1.80366047938742,2.94553731628294,21.5984289897419,0.0001088943601147,0.0002749157224303
SLC25A18,-1.07011388785248,1.46631538907278,21.5745130391957,0.0001095994345606,0.0002765934639276
COLGALT2,1.17197376368636,2.83168821721017,21.5744360791893,0.0001096017114527,0.0002765934639276
AP2M1,-0.386131512713718,9.31450758357431,21.5698245955027,0.000109738238054,0.0002768839478989
CKAP2,0.399233150447447,6.97009834707114,21.5614011591782,0.0001099880987663,0.0002774602194875
RAG1,2.0617877157979,0.105937148056525,21.5605570739812,0.0001100131706201,0.0002774693157924
CLC,4.7303094251308,-0.245773220795434,21.9329740123825,0.0001102501760113,0.0002780128316664
CEP20,0.353839625738297,5.86939912705366,21.5446457692242,0.0001104869500012,0.0002785555521194
CCDC15,0.945324977254355,2.68940041009107,21.5436839868346,0.0001105156594108,0.0002785735985851
AP1G2,-0.918583841646446,5.87710561349689,21.5327984681336,0.0001108411612611,0.0002793396082006
CLN6,0.664472504023133,5.13073482625811,21.5282504077584,0.0001109774676782,0.0002796286056938
TEX101,-3.20584148658755,-1.26186881875137,21.5256045683371,0.0001110568480554,0.0002797740826279
EAF1,-0.493815611702319,5.73316662041741,21.5204351379585,0.0001112121195597,0.0002801106503174
FLT1,3.01814638043798,6.04630220206431,21.5179349585103,0.0001112873009438,0.0002802454026884
FBXO44,0.72316115330679,4.93944746902285,21.5122383704226,0.0001114588063579,0.0002806226199812
MUC1,1.55928704283998,0.758079453145497,21.5057316310148,0.0001116550548966,0.0002810619746045
UBE2Q2,-0.474773446089022,5.48303517016549,21.4994448575031,0.0001118450264865,0.0002814853606629
DLGAP2,1.24574696964401,1.61520363967877,21.4948755414881,0.000111983321361,0.0002817785501095
CABLES1,1.24939049411595,3.26895242617779,21.4941120332246,0.0001120064478435,0.0002817818888332
TPPP,1.4382974183965,0.932041111276597,21.4929275525664,0.0001120423357708,0.0002817924120447
SUPT16H,0.626594544702026,8.74550000207253,21.4925350213697,0.0001120542316192,0.0002817924120447
UHRF1BP1L,-0.452460789618987,5.47399947449566,21.4905517179761,0.0001121143576216,0.0002818887738995
EPRS1,0.565731033781935,7.87047374263131,21.4864897168275,0.0001122376112844,0.0002821437890825
RABGGTA,-0.341958022264606,4.87043994555554,21.4838139277091,0.0001123188835886,0.0002822931925466
RNF146,-0.495730623048107,5.45207480846134,21.4794437389732,0.0001124517580646,0.0002825722054321
SMC2,0.769875861996792,6.2368027608689,21.4719087907087,0.0001126812583609,0.0002830938669725
AP2A2,-0.625468962417338,6.07253333543782,21.4695909114287,0.0001127519591148,0.0002832164445235
MECR,-0.476178355189979,5.62374197581487,21.4614660326274,0.0001130001686105,0.0002837847638352
MIGA1,-0.438602183646532,3.88315246939307,21.450684524778,0.0001133304552497,0.0002845589480494
NARS2,-0.34813592471356,6.22592839273392,21.4452442351929,0.0001134975149545,0.000284891091492
FHOD1,-0.905868547013809,5.72342413877321,21.4449415592281,0.0001135068173591,0.000284891091492
CASP3,-0.640470360945586,7.07187584021192,21.4353709533223,0.0001138013876884,0.0002855749829664
PRELID2,0.725338278204508,3.03367940486691,21.4232231989444,0.0001141764784889,0.000286460629066
HCN3,-0.735482552641096,3.28948289670053,21.4218813234976,0.0001142179945718,0.0002865091786988
NDE1,0.51918091327189,4.82320071865145,21.419995300988,0.0001142763737267,0.0002866000013177
IFI27L1,-0.678081330446829,4.28069517609068,21.4075310087684,0.0001146630060261,0.0002875138731123
GAPDH,0.627711587652417,11.978813500848,21.3927461113758,0.000115123469334,0.000288612483439
ETHE1,0.56770603307596,3.69263953866382,21.3770259802013,0.0001156152691266,0.0002897892124745
CACYBP,0.3979357981326,7.49544401638263,21.3741831474072,0.0001157044503343,0.0002899565190039
CSE1L,0.716015897515619,8.94293120558759,21.3713518967004,0.0001157933426539,0.0002901230368569
LRRTM3,2.86009324597383,-0.725018980658208,21.3628985052328,0.0001160591951596,0.0002907327822933
KCTD11,-0.561297756970093,4.054933645802,21.3588607623217,0.000116186413463,0.0002909950746799
EDIL3,3.18659561303092,5.1206630561743,21.3532972011187,0.0001163619549596,0.0002913782700133
ADAMTS12,-1.30135116296706,5.23359926886993,21.349480816055,0.0001164825365259,0.0002916237201498
SND1,-0.284160066877196,8.85353150091761,21.3404593004133,0.0001167681194052,0.0002922820897428
ARL6IP5,-0.425668090631219,6.13170564777594,21.3375693660819,0.0001168597636062,0.0002924548507986
SH3GL2,0.918440223450098,2.78463158463021,21.3243809589214,0.0001172789833527,0.0002934471813428
SCUBE3,1.09497792224668,1.29412488731645,21.3219764331458,0.000117355592328,0.0002935820372426
GNMT,1.767915381732,-0.160748981043618,21.3204126853994,0.0001174054430801,0.0002936499143293
CUL7,-0.722048683415204,5.95404501629789,21.3162323409769,0.000117538821622,0.0002939266411852
GRIN2D,2.14902233758026,3.33442350443378,21.3125262108763,0.000117657207807,0.000294165777198
CHCHD6,0.433608955997917,5.33379462327687,21.3084739655396,0.0001177867986732,0.0002944328291723
TM7SF3,0.633421407674768,6.17904069929921,21.3048597357013,0.0001179025129269,0.0002946650970791
NDST3,1.81212788551572,-0.232853331258215,21.293299144294,0.0001182734721734,0.0002955350669465
CRELD2,-1.03420521845818,5.8326753373547,21.2916117251711,0.0001183277247175,0.0002955670141991
QSOX2,0.616867749655101,4.20032366871903,21.2914791078792,0.0001183319896704,0.0002955670141991
XPO7,0.427614757524431,7.22704010145715,21.2873871174183,0.0001184636697884,0.0002958387549623
SSC4D,-0.885269332014447,5.54268327098939,21.2734935823588,0.0001189119551702,0.000296900894829
RAB33B,-0.608757784404077,4.48521149488259,21.2630321842244,0.0001192507190391,0.0002976892225375
ALOX15,2.3831944922901,-0.422201592017435,21.6333758567159,0.0001192839436355,0.0002977146660423
TRPT1,-0.449652118006751,5.24121183447284,21.2534918103694,0.0001195605743164,0.0002983474871842
ATRIP,0.736953590931788,3.93799788237019,21.2506100423834,0.0001196543415963,0.0002985238408559
NOL11,0.844046070652671,6.67252084276059,21.245913857742,0.0001198073181726,0.0002988471206697
MVP,0.957947342555819,2.8242609685405,21.245213254768,0.0001198301583189,0.0002988471206697
LIN37,-0.858051676644161,1.62210501978172,21.2410613178324,0.0001199656117037,0.0002991272177629
THEM4,0.556773348198476,4.55722575881204,21.2231925619585,0.0001205504702491,0.0003005275561119
BRIP1,0.607238199924421,5.31012088120079,21.216759624927,0.0001207617848217,0.0003009963036263
HEBP2,-0.62568151352814,6.08161917277723,21.2133050987347,0.000120875428451,0.0003012214744857
GLB1L,-0.84485972915876,2.98779951318417,21.199901616543,0.0001213174668029,0.0003022647601957
TRIM26,-0.413460790359563,5.7029478694572,21.1897460826576,0.0001216535619002,0.0003030437350399
NKX1-2,4.11363764928391,2.54053567228192,21.9684705602779,0.0001217754146628,0.0003032888265763
EIF4G3,-0.394667544822325,6.80434439412305,21.1849424842766,0.0001218128889774,0.0003033237146836
ADAMTSL2,1.34514221331171,1.64305979762315,21.1784277687115,0.000122029333998,0.0003038041547107
SLAIN1,0.841048758743279,3.17061249104904,21.1758312978244,0.0001221157158711,0.0003039606669267
MAP4K1,0.698550041715957,3.32084143239833,21.1647844546416,0.000122483977763,0.0003048186169743
CDKN2B,-3.47064894772271,3.70359297715358,21.5295247122347,0.0001226016360552,0.0003050526944465
MAP3K5,1.09195812924684,1.01911406725481,21.1583073678559,0.000122700462708,0.0003052398346735
FAM222B,0.482646273513844,6.90368254703255,21.1552056293011,0.0001228042802245,0.000305416426784
SCO1,0.647468485504003,6.62807186319184,21.1547748757049,0.0001228187054327,0.000305416426784
AFG1L,-0.553112940620983,3.15275450039628,21.1493716153757,0.0001229998082788,0.0003058079480307
PRRC2C,0.362456248358974,8.4205318726675,21.1438299976238,0.0001231858505814,0.0003062115970415
ARHGAP31,-1.09149583475313,2.99908819997497,21.1375827754612,0.000123395948808,0.0003066748768106
MAP3K1,-0.512950271876721,4.52111131813697,21.1261676206428,0.0001237808565798,0.0003075684307495
RBIS,-0.367111237340657,5.43891307366552,21.1255098776574,0.0001238030748251,0.0003075684307495
OPLAH,-0.692556647751018,5.52956464160862,21.1223811622845,0.0001239088208161,0.0003077719865238
CDK11B,0.303069990145363,5.21374073973456,21.1210460016026,0.0001239539772259,0.0003078249970457
CALCA,5.03887686979208,-0.234529694871901,21.1178354594243,0.0001240626341962,0.0003080356530196
FBP1,1.55719772155891,1.16941892134641,21.1153260415677,0.0001241476346627,0.0003081875025256
PSKH2,-1.86946875191714,0.388160089624076,21.1122393119843,0.0001242522771542,0.0003083880442581
DCP1B,0.379010917878552,4.7809544297978,21.1068434084462,0.0001244354331692,0.0003087833382887
PON1,2.02801118832881,-1.10571419420412,22.34267431772,0.0001245690947713,0.0003090556850316
NEDD8,-0.296627551592693,6.64228125929106,21.0868072121007,0.0001251181092961,0.000310358219298
PDIA6,-0.650471761430534,9.59111995606834,21.0849524505326,0.000125181510927,0.0003104559114049
CBFA2T3,1.68784346512033,0.397117566523001,21.0811186867539,0.0001253126720434,0.0003107215804399
ASF1B,0.83726181472868,5.85455066690764,21.0787252750781,0.0001253946315541,0.0003108651721268
DCP2,0.494413089004098,7.29883550596091,21.0767672391339,0.0001254617255545,0.000310971862803
PLCD1,-1.41782240197344,6.55488966170018,21.0706186486323,0.000125672667203,0.000311434987781
BTD,-0.377136152931574,4.67224144400792,21.047908535374,0.0001264551441697,0.0003133140106456
CCDC60,-2.35990904942158,0.840327634813623,21.0408435457177,0.0001266996490634,0.0003138596519343
PRKCB,3.60172205258252,2.83670131214078,21.038358890434,0.0001267857602358,0.0003140127872788
PRRT3,0.422937598607199,4.05048848216735,21.0373616013788,0.0001268203413941,0.0003140382630002
EDNRA,-2.23289804953323,4.29378971615292,21.0317826199826,0.0001270139830028,0.0003144575262009
COMTD1,0.907344312595485,3.8231638836064,21.0304527716856,0.0001270601883878,0.00031451168041
MTOR,0.403408321518782,7.02868259684825,21.0187765424481,0.0001274666640109,0.0003154574189174
LRRC4B,1.33293117262807,1.91101820238055,21.0137178823519,0.000127643206695,0.0003158338609762
TMEM250,-0.431814925696302,5.64396727568168,21.0060438077299,0.000127911533519,0.0003164372214866
MICOS10,-0.364147432423229,5.34744062208175,20.9997254731435,0.0001281329174505,0.0003169242424352
SCYL1,-0.23750180982115,6.56002646905522,20.9841022001749,0.0001286821243529,0.0003181763130461
MRPL55,-0.330147736162336,5.99121020839098,20.983925180993,0.0001286883617983,0.0003181763130461
SLC37A1,-1.26758941152567,5.01509684893707,20.9771611856359,0.0001289269446471,0.0003187052374276
ZP3,1.9162184784284,0.821456498638095,20.9666079309443,0.0001293001465659,0.0003195666719908
CDH8,0.806897620262859,2.72447020797226,20.9656163230568,0.0001293352738824,0.0003195923819928
TUT7,-0.429655274128855,5.13931115065196,20.9639117155306,0.0001293956832169,0.0003196805430546
YKT6,-0.50348213066669,7.15199385908415,20.9615474731781,0.0001294795201175,0.0003198265387043
ESF1,0.413072745741757,5.81376240824149,20.9448436708122,0.0001300735309808,0.0003212324152577
CDC25A,0.822729744666767,5.36840045202406,20.9412047300334,0.0001302033301215,0.0003214915463515
HMGN4,-0.298269323945963,6.22107502424066,20.9401107741536,0.0001302423785322,0.0003215265441
PALM2AKAP2,4.54647853928145,-0.619176612866568,22.1562440500981,0.0001304554755057,0.0003219575848013
CNGA1,2.37033197585999,-0.561994970700571,20.9338304990497,0.0001304667978639,0.0003219575848013
ARFRP1,-0.508910278472191,5.24916276079556,20.9313323538552,0.000130556183608,0.0003221166690814
CCDC3,-1.31388594564064,1.96661075778597,20.9012254684674,0.0001316386940284,0.000324725526529
CDH9,4.95292953383927,-1.58786067932969,28.1500940665717,0.0001321437531574,0.0003259092068906
ASL,-0.433477244937338,5.30415376494782,20.8861221218922,0.0001321854217341,0.0003259497827804
ATPAF1,-0.492247086060657,5.90123228770965,20.8823015735131,0.0001323241137041,0.0003262295429601
PIGQ,-0.666910917648855,6.12226899131954,20.8815392913947,0.0001323518047127,0.0003262355888094
HSPA9,0.85340286406168,9.12159788915174,20.8743126968749,0.0001326146349844,0.000326821119506
MT2A,4.6686356382114,5.14359876275968,21.2320874756152,0.0001326746942121,0.0003268835448756
MAPT,1.00892842927282,1.09373602220321,20.8722284839024,0.0001326905430885,0.0003268835448756
XPA,-0.759984409544359,3.19686354212756,20.870888104546,0.0001327393853889,0.0003269415578386
TOR2A,0.493775697547518,4.50302031909785,20.8694480803565,0.0001327918804791,0.000327008543927
FBLL1,2.32782261566872,0.174443092832984,20.8645208577761,0.0001329716700674,0.0003273889156747
GRIP1,-0.517149750978441,3.40453408626541,20.854181538421,0.0001333498041513,0.0003282573925843
PIK3AP1,1.41333737123235,1.66798001356532,20.8465822207098,0.0001336284762724,0.0003288807472007
SETBP1,-1.27095725005108,3.82844484303404,20.8414028673605,0.0001338187700347,0.0003292863928173
NAV1,0.446901847733002,5.86950545446095,20.8406386867701,0.0001338468716397,0.0003292928555034
MSANTD2,0.650303628434655,3.50740712028897,20.8371303935984,0.0001339759664026,0.0003295477339145
NKAIN4,3.07729496546791,1.76329722727086,20.8287554526923,0.0001342846878401,0.0003302442684593
IFT52,-0.310091141285427,5.72721089915204,20.8220446562964,0.0001345326237945,0.0003307910776427
DTWD1,0.379294608224045,5.11317741235217,20.8115327285572,0.0001349219982848,0.0003316853841442
FAM149A,0.994705040434143,2.1412201147227,20.7919114434709,0.000135652081639,0.000333416772631
XKR7,1.77163967367012,1.3030697222828,20.7887045517118,0.0001357718145417,0.000333647618777
FGGY,0.743272655913704,3.54757524577288,20.7841372208323,0.0001359425396816,0.0003339578777515
TRMT112,-0.303663432110321,7.70155049210801,20.7839447034353,0.0001359497410435,0.0003339578777515
EDEM2,-0.684296748934787,5.20648308722604,20.7635025178333,0.0001367167765698,0.0003357782735972
SPTLC3,1.75286952966044,0.50130413336109,20.7548080860321,0.0001370444380184,0.0003365190740551
ZSWIM1,0.531213051948889,3.91626092376992,20.7378405281436,0.0001376863490498,0.0003380311011999
BRAP,-0.290669157124915,5.5828053898148,20.7340173204418,0.0001378314389203,0.0003383230496552
SH3GLB2,-0.585254532101296,5.24767104417897,20.7305498540566,0.0001379631724741,0.0003385821088666
MGMT,-0.758739911733705,5.45358653363752,20.7290478118781,0.0001380202795632,0.0003386579600672
MAP2K6,1.98882537360167,5.78778763310276,20.7258001815376,0.0001381438412875,0.0003388968101125
KIF26B,-2.86418484576748,2.60585754298061,20.7197735379663,0.0001383734546888,0.0003393956879141
KIAA0586,0.690530390657164,4.79990068511924,20.7155707477627,0.0001385338257601,0.0003397245744214
COG3,-0.439070848684404,5.17706895249807,20.7088660524668,0.000138790084284,0.0003402884350257
BMERB1,1.53186514793852,4.4696834246216,20.7026112616503,0.0001390296125817,0.000340811070023
IDNK,-1.35432893526001,0.716024023588969,20.6999207039468,0.0001391327863946,0.0003409993168254
SULT1A2,-1.15202591301914,1.10044325918568,20.6991073878161,0.0001391639907342,0.000341011136347
LTBP4,0.517652767383338,6.76463467936912,20.6982453338283,0.0001391970733097,0.0003410275529949
DCAF13,0.878830197586041,7.29049044262977,20.692889924852,0.0001394027868827,0.0003414655074072
FUZ,0.353749925812415,4.69089660758513,20.6922167918927,0.0001394286668803,0.0003414655074072
SLC15A1,2.01425645309311,0.602743182756588,20.6884076198439,0.000139575217041,0.0003417596619572
HOGA1,2.18046248975229,0.0698624596690717,20.6864476408592,0.0001396506886067,0.000341879697146
AKT1,-0.618704714447017,5.64461296277661,20.685039929706,0.0001397049217955,0.0003419477029215
PRR16,2.17780329886024,0.0024579955856208,20.6670806524289,0.0001403988337063,0.0003435810913457
MADD,0.402430724977498,5.70057504199436,20.655668810923,0.0001408417150319,0.0003445996608939
YEATS4,0.323776028279426,5.79361186435042,20.6526599538893,0.0001409587388312,0.0003448207150136
DKKL1,0.985461607321968,1.56946177682922,20.6403881332161,0.0001414371258914,0.0003459255041197
STRN,-0.401304585391793,5.1900878235574,20.6356324832079,0.0001416229884318,0.0003463145570318
AMD1,0.851291924079379,7.80654540111043,20.6229190239541,0.0001421211690562,0.0003474670382488
KDM4A,0.423408378280309,6.10785776050276,20.6203125187577,0.000142223541279,0.0003476515685651
OLFML3,3.88768884873378,6.14279966448554,20.6175101258144,0.0001423336967141,0.0003478550508087
STYXL1,-0.609347077824424,5.38164895826679,20.6117735943856,0.0001425594760611,0.0003483409806364
NSF,-0.745598658284032,5.87546891808292,20.6108200093139,0.0001425970452105,0.000348366926175
IQGAP2,2.46632466811261,5.54751788260512,20.6100085660647,0.0001426290227766,0.0003483792041593
PML,0.344185195501642,5.43441333569284,20.6051373891923,0.0001428211516075,0.0003487825818399
KCNAB2,0.522690995731883,3.92106756737236,20.602435230652,0.0001429278515974,0.0003489772213353
CYLD,-0.643600936239187,4.20743616573476,20.5982756278778,0.0001430922713184,0.000349312691041
ACSL3,0.531536211768794,7.71839951800713,20.5903420051859,0.0001434064409223,0.0003500135300911
IP6K3,3.31797353992279,-0.442148630197201,21.3306444344778,0.0001435333073956,0.0003502570382095
EFNB2,3.28095577737228,3.35555057661391,20.5849807378472,0.0001436191711499,0.0003503431973685
CEP83,0.548193128998711,4.77614124426633,20.584335391312,0.0001436448010795,0.0003503431973685
EXOG,0.675758670445966,3.6576917708083,20.5842063588583,0.0001436499261993,0.0003503431973685
CASP8,0.761722442304559,2.72278993565211,20.5834314347306,0.0001436807100794,0.0003503521710029
COIL,0.38330274739077,5.1510405597723,20.5812223547736,0.0001437685052731,0.0003505001318673
NISCH,-0.612504149801515,7.48173056761014,20.5769190985658,0.0001439396968529,0.0003508513146373
GABRA2,3.18275792369779,0.264209873612942,21.3171017388236,0.0001440392780599,0.0003510278484545
FRAS1,0.759769068579497,6.89201551005876,20.5618065243737,0.0001445426643364,0.0003521882147431
MTHFD2,0.700882434463104,7.80421466189233,20.5530538529731,0.0001448931393885,0.0003529756350803
TIGD3,1.16022405125371,0.353187791279446,20.546517116474,0.0001451554874793,0.0003535481121458
PLAUR,-1.14167947221371,4.24832116804174,20.5363963943306,0.0001455626978045,0.0003544731408858
TMEM185B,-0.564860221075503,4.23174386187975,20.5332740580072,0.0001456885769326,0.0003546499045126
PPRC1,0.786632802279084,6.71879217673365,20.5332348390801,0.0001456901588242,0.0003546499045126
STAP2,-0.523828774920138,3.72369698432704,20.5323626819284,0.0001457253420317,0.0003546687575038
NOTCH1,1.02021104311415,6.41337165629641,20.5288244162934,0.0001458681721858,0.0003549354998317
CYP1A1,2.69272055712683,-0.779639101256413,20.5282875218604,0.0001458898584717,0.0003549354998317
NIPAL2,-0.753615025330227,1.96943823404446,20.5267567086877,0.0001459517104884,0.0003550191587831
NAT10,0.94092991140734,6.8276810307405,20.5253893896012,0.0001460069807249,0.0003550867794638
CD247,2.78778176184495,0.263288894009611,20.8669098117366,0.000146297161927,0.0003557255671686
FAM168B,-0.33037437484501,6.67125081216486,20.4970892292144,0.0001471560728087,0.0003577467363411
SNX16,-1.28034863278925,4.61314722623314,20.491369210363,0.0001473895212909,0.0003582468883427
SCCPDH,-0.432633437876263,5.59186797328354,20.4821466004339,0.0001477667692333,0.0003590963074094
GTF2E1,0.655740372884011,6.17469748745463,20.4803832488977,0.0001478390182496,0.000359204351484
FAM171A2,-0.870292700346945,4.20104669973114,20.4722165659928,0.0001481741301546,0.0003599509126815
DCDC1,-1.61870372969628,0.557319714999694,20.4636918174368,0.0001485248176033,0.0003607350229878
SLC30A6,-0.451447995879008,5.76305361703668,20.4589113557969,0.000148721869668,0.0003611457612867
KCNIP1,3.30300419442065,0.40750167670486,20.8002002355681,0.0001489470408184,0.0003616246148796
ABHD6,-0.629240622662831,3.16518296732105,20.4467500060789,0.000149224448808,0.0003622300892569
FMN1,2.01404082590198,0.746322894647228,20.4444624047089,0.0001493191925962,0.0003623920171797
GBP2,-2.79037506292883,-1.06498826874014,20.7871356563153,0.0001494721171405,0.0003626950602888
PIK3CA,-0.764639333488081,3.91274110663365,20.4303774187903,0.0001499039847602,0.0003636747197842
DCUN1D2,0.48404577213021,4.24921305551777,20.4255177657067,0.0001501063302464,0.0003640972836865
TBRG1,-0.473011964050416,5.33411101589058,20.4188033225992,0.0001503863947741,0.0003647081686399
TSPAN2,-0.782251776653523,4.73759430265503,20.4172929762207,0.0001504494708398,0.0003647926955684
TTC32,0.623154499130898,2.87553348918878,20.4157980217014,0.0001505119324747,0.0003648757012695
IARS1,0.60305586404229,8.65277880248181,20.3934422130591,0.0001514493713554,0.0003670794251153
GTF2B,-0.376503155379619,4.75788572166054,20.3781324762487,0.0001520950171671,0.00036857521408
RMND1,-0.632512246314329,5.12685854651516,20.3711158816125,0.0001523919238615,0.0003692254935021
NGEF,1.05583467147451,2.2453749806058,20.3643893260065,0.0001526771502856,0.0003698472347437
KLK8,2.58275743979098,0.932431188917563,20.3600046818097,0.0001528633855222,0.0003702289903054
TINAGL1,1.19297458460985,2.09982438530308,20.3495067144633,0.0001533102867206,0.0003712418070722
MPPED2,-1.14480751915618,2.08388114518427,20.336511589574,0.0001538654645042,0.000372516387747
FGF4,4.72828774800411,2.18048727264758,20.6635336437707,0.0001545411060578,0.0003740565839764
ADAMTS6,1.01592698368399,1.18974988185328,20.3203376270173,0.0001545595091302,0.0003740565839764
LRRC29,-1.47750617074115,0.844758044574038,20.3081108933065,0.0001550864361961,0.0003751981840059
ACLY,-0.488840806231913,9.63443460526464,20.3080452728565,0.000155089269468,0.0003751981840059
CGREF1,1.76870862850739,1.93087121515156,20.3050621527793,0.000155218130184,0.0003754396614444
AOC2,1.17056321555368,1.36436282357839,20.3033971001507,0.0001552901055393,0.0003755240182885
PARP8,0.553682669191526,4.86077290916017,20.302911359644,0.0001553111095289,0.0003755240182885
PLXNB2,-0.432304199663547,7.58362588700042,20.3012319212914,0.0001553837542598,0.0003756294010777
EFL1,-0.626461994857871,6.16621440258491,20.3000966322194,0.0001554328825739,0.0003756779057874
ARMC5,-0.34349450983489,4.45551598869211,20.2990676897226,0.0001554774234782,0.0003757153067639
CCNL2,-0.641715538684818,7.3459097609602,20.2798626201888,0.0001563113295594,0.0003776598590439
ABCC5,0.587368158757555,5.90155993132173,20.2727938053843,0.0001566194909758,0.0003783336834897
BTBD11,2.85202170218916,2.83827461686013,20.2565074528194,0.0001573320076671,0.0003799838436297
GNPDA2,0.448128314741461,3.77841443327749,20.2502945829426,0.0001576047460373,0.0003805714454099
RPL37,0.347469778260725,9.56978287932636,20.2475625619029,0.0001577248418163,0.0003807903073062
SNX25,-1.37019006729111,3.82834051723546,20.245381491868,0.0001578207901154,0.0003809507998191
GPR137C,-0.621295909112575,2.72387375500507,20.2327429523789,0.0001583780299675,0.0003822244987604
LIPT2,0.480702615699768,3.02886295551763,20.2317112989458,0.0001584236106169,0.0003822631306392
ELAVL3,4.58212290036854,-0.782235617106471,21.3629296489139,0.0001591672959309,0.0003839859028001
GBA2,-0.260502952986117,6.40659566872622,20.212869983931,0.000159258578234,0.0003841344247534
SVOP,2.7332678731846,-0.811455247330032,20.5494249878348,0.0001593878917812,0.0003843746061874
KICS2,0.56987137356156,3.79382776225092,20.2086348924085,0.0001594469186251,0.0003844452285299
KHDRBS3,0.634147795681065,3.49005870068871,20.2063018291355,0.0001595507768004,0.0003846238979714
DHRS11,0.545903043096563,4.3144111662023,20.2053094816791,0.0001595949742723,0.0003846587054716
IMPA1,-0.409521588017711,5.81168128842248,20.1748960439676,0.0001609560251172,0.0003878668122045
DNAJB14,-0.4940089322817,5.75406578657687,20.1704576556486,0.0001611557050696,0.0003882756092693
UBA2,0.454554458941302,7.70906477096574,20.1619517754344,0.0001615391330086,0.0003891268791036
BRI3,-0.61497450518627,4.20429637938739,20.1540200353112,0.0001618975752533,0.0003899176556223
LIME1,-1.18382445861513,1.577906620027,20.1523520332611,0.0001619730639035,0.0003900267928498
CD80,-2.92122970637248,-0.0372951841516905,20.8539094550448,0.0001625798227637,0.0003914149355641
MRPS25,-0.851967796702681,6.57973479591693,20.130637176888,0.0001629593176375,0.0003922189641656
WDR17,1.15183664983551,2.22405740506435,20.1303045796259,0.000162974474434,0.0003922189641656
PROCR,0.996066145449163,3.31908588507499,20.1019693636926,0.0001642713939425,0.000395266574479
SGF29,0.528500417919355,3.58413433812,20.0964570273084,0.0001645250005695,0.0003958031188091
EIF3A,0.469713930049889,8.77083315288777,20.0885771486677,0.0001648882717452,0.0003966032379194
