,TCF4,GATA4,CTCF,PRDM1,SMAD4,GATA6,FOXA1,NANOG,HNF4A,SOX17,FOXA2,POU5F1,SP1,SOX2,STAT3,KLF5,HNF1B,SRF,OTX2,THAP11,SMAD2,EOMES
RSPO2,0.11502629681619375,0.9651858498579702,0.14661916673273545,0.7119475611681952,0.3387983945749672,0.023980748350663588,0.019355068735517022,0.11815048305179227,0.08826001568471921,0.09704342641079577,0.28042311836648165,0.14782917782751534,0.3123020572911598,0.9122052434082384,0.8679959082229332,0.47196467854912105,0.9901493100425802,0.02123833372794117,0.06960908922288869,0.6317215308424472,-1.0,0.6835361500044328
IL6ST,0.4558310771567977,0.4804250123777505,0.020401164198680818,0.17473486738341074,0.6885128463166705,0.21725629406791455,0.6070789103986343,0.09854801949554899,0.7052536695664904,-1.0,0.23502164749721333,0.46293643968367415,0.6362578450041149,0.875667364243909,0.980457457339995,0.5020004923349259,0.00450257291157977,0.023339832393080864,0.10488960741917347,0.6136502790807777,0.6800703972364142,0.9196623242712527
CFAP92,0.6140261834041955,0.11251471074104694,0.6193060758657809,0.04551767696409848,0.13738816701311535,0.9859041221800066,0.17190991383287102,0.3885096600471586,-1.0,0.14041011815073562,0.3720344241861623,0.6194343294403365,0.5743148426896658,0.23625037646262254,0.35341276957083556,0.06422450545429005,0.04111005134992806,0.03691134066521365,0.025248792267926576,0.745813933032164,0.48759546403558696,0.2234088256072234
CSMD3,0.0008335306953864603,4.097993037298806e-06,0.00029026619389015444,0.07083580840234079,0.018775575940539913,-1.0,2.772199921095002e-06,0.2787710133641642,-1.0,0.02857782464878615,0.6981918495347301,0.0033924163148846415,0.006709274562417049,0.8247433471831133,0.35473269744040214,0.9124853493305392,0.1393565438424189,0.009097840818825215,0.001366406162422823,0.4409050858017214,0.061653849213439395,0.006574310760668441
SPATA12,0.005373354586579215,0.03537780057084436,0.18839379252277622,0.02775869236109929,0.48822422449311886,0.04668324697081406,0.0013861007627077222,0.3621712870668857,0.001206654102615283,0.31402489042729576,0.0027102102534107045,0.024781264539581654,0.05778072475099097,0.30420523737627964,0.002184666437869637,0.04340487217245177,0.8059796233490486,0.034210197756710414,0.005752179258672879,0.9806982034189938,0.0056996464119927395,0.00085297490652268
ANKRD34A,0.1046385781967867,0.6539658173398095,0.3195129933421043,0.19278198161688934,0.22349091960664533,-1.0,0.3981734360030659,0.2886823235848336,0.6139155783583451,0.5365991446668235,0.11433099217131347,-1.0,0.9980623765446828,0.48168703192383566,0.8446947296907708,0.7139776854435452,0.009009958609726284,-1.0,0.22415925662996175,0.015069837140855705,0.14253108711593007,0.0015799188725016896
CNTNAP2,0.01788892428392618,0.032353055850447864,5.729195709830686e-05,3.090282935364332e-07,0.14568890361136735,0.004344583092637046,0.7916755540126246,0.0001358081332587944,-1.0,0.000715306746261543,0.007614756606978756,0.7534078114298063,0.6698043266367443,0.6246767168654506,0.1360238046031202,0.22215588163650538,0.3232037026265001,1.299725092637481e-05,0.0035194663395699643,0.42019690199268256,0.15495959974066376,0.40722016834834573
ARC,0.8457233301415512,0.8894768598738009,0.8785120265404979,0.09053582188031087,0.2819129799103155,0.13490859761740426,0.5844475883118245,0.814393592255502,0.34526993596567446,-1.0,0.020748961432049618,0.41687937384214113,0.6282139180798159,0.7309828353936705,0.6438163391109177,0.037096542160358036,0.05436242595834247,0.0921729820961809,0.15687952304186034,0.7565226544495689,0.2714818075482583,0.22840933382706927
ALDH1A1,0.002983353970765826,0.052435633219212914,0.910884387103102,0.0013958934571355254,0.38688265291548973,-1.0,0.010245783094691844,0.8189278122707144,0.14314750231716372,0.040990401075003444,0.09420467870187171,0.000778563149128082,0.011783960556335196,0.19243871566755022,0.010736643145619942,0.03284033439314037,0.004480248497412391,0.013081359025710226,9.258206507036915e-05,0.8902839188961825,0.987179699835449,0.0010887684675351859
RASD2,0.7196481570572778,0.25862479652900655,0.07569083241053683,0.8485314973660307,0.5673688198053171,0.31724099972348396,0.613757490508698,0.14451526077859717,0.18114925040545804,0.31855399449156196,-1.0,0.6489496962202128,0.4096623186625348,-1.0,-1.0,0.14258601319390807,0.013578101896048196,0.619089101747109,0.34738708064546553,0.33447480811042773,0.885966483598283,0.3782353456801296
ALG1L2,0.3401661883899073,0.026029796402210693,0.6358981681223471,0.0433934724413191,0.2208065841570154,0.016426562935843034,0.023166603084580635,0.07061615258771572,0.026697323595063573,-1.0,0.12591057557919297,0.28319225515545077,0.0036725944716387814,0.8701766848799435,0.06437109272257792,0.29066631651199304,0.2841229620080281,0.04262531933231668,0.4034419417534715,0.0070342957107492905,0.003187542391814104,0.017299177031388384
ADAMTS2,0.2699937516704175,0.31627266492229233,0.09832176302382109,0.006361512533780667,0.003507215295144701,0.21070650501467247,0.46179990740429455,0.17115776151821846,0.2424206607172522,0.111155671178884,0.021306755823465955,0.2790348643764222,0.139956029448019,0.7031648967992638,-1.0,0.09680943935873855,0.08288323804430064,0.008447562654645526,0.0063713414113621665,0.06844288399541398,0.6050109237688628,0.4263575468580232
KIT,0.6581508597225207,-1.0,0.011309475533218614,0.060756146179138056,0.3596888426299416,-1.0,0.08911825154651892,0.12616142777205974,0.3790725419119192,0.53321390408846,0.24134135861770967,0.4479929489461333,0.15180993495059072,0.4966034202627707,0.47102263894435104,0.8476702740834049,0.67990897598231,0.00048624242981569466,4.8978221926421756e-05,0.007756535392048533,-1.0,-1.0
GRM1,0.22130125479690632,0.5723821470726707,0.3882299246468659,-1.0,0.12603059146242443,0.9087455068919763,0.824635841834217,-1.0,0.7551413237099567,0.28590517302498525,0.46991804214052113,0.18117185342521844,0.8831980026359607,0.7786244126861624,0.07777261941931592,0.9562636378485185,0.22092414334339763,0.2634033411862605,0.1946096200583029,0.6848190749540793,0.607093236505821,0.10618564569465223
CRB2,0.33951018646583586,0.47411318760719245,0.2417369550380964,0.3654384984012029,0.9053882905589645,0.2773381075694049,0.8160362143556583,0.7847861094697284,0.9153023050936433,0.8599971010931137,0.27981896108765525,-1.0,0.8661372626504653,0.06827947043739897,0.3376627573502151,0.47703525018872783,0.08437101595102035,0.054073989286470926,0.025705433195380906,0.1570658961417122,0.7920422140181316,0.6503236937565491
KLHL6,0.1315648928848134,0.056002275599801976,0.9379528549290667,-1.0,0.012754297069434834,-1.0,0.35355688756292014,0.050366747720978176,0.22291442266948952,0.18277702419309486,0.5360055631110705,0.519978842439234,-1.0,0.9032792066466351,0.2923013183774228,0.30358173356895496,0.001790134996719225,0.0022577947322826694,-1.0,0.3160095567597184,0.9561620987815089,0.13246918685341166
RBP7,0.2196936676215243,0.17091653672999169,0.0005251918444526019,0.08434329583139218,0.23213638327082495,-1.0,0.2664689082654435,0.14476435829112677,0.8849892178703196,0.22585237993614715,0.166829601884141,0.061327530172951825,0.028509363575896833,0.496523706229142,0.11148965465286267,0.504483443881237,0.00023388635508303615,0.20759739881259154,0.14557714773641967,0.27608396428322063,0.7583578479353597,0.8862519434650626
SEMA6D,0.1400906595550995,0.007393489820642076,0.6492118384018721,-1.0,0.7769184630505546,-1.0,0.0013909263629241246,0.1567607180926787,0.06328901354339389,0.31813860225374946,0.00018610104303321587,0.0012130362758169466,0.720655929318598,0.7291266428278718,0.0002540849092962419,0.00243898973221942,0.012468935559015917,-1.0,0.02303623910828571,0.8004606665855208,0.11628712936906653,-1.0
CDK5R2,0.5477590002122401,0.8090655370504111,0.13282752633424375,0.6410307518114386,0.9187100832620134,-1.0,0.9839125132175883,0.41012332046215205,0.9089403719883034,0.7864630377802,0.09754685175814777,0.47287744507251794,0.9715147928748256,0.16088158957910148,0.3164098861767386,0.09951693635110348,0.7285168476259835,0.9757470149895834,0.37789379209500895,0.25045912629753553,0.2991426387518556,0.47927293042501284
SPX,0.04342431939176655,-1.0,0.0007894861072797905,0.007358633400471496,0.00025983196257166883,-1.0,0.00023735282270815345,0.2545773880995166,0.00533406251688037,0.020400125516143397,0.03721848963179697,0.015490256850400019,0.010676511532821249,0.011477276285674002,-1.0,0.06504388948282527,0.62934411128172,0.6596059401932919,0.7094936069780611,0.09343751263761928,0.015476710264191873,0.20627428318326776
H4C3,0.878442770981479,0.9761499842604553,0.2406666159828073,0.9637122468581101,0.27472383258352623,0.684248585225983,0.6083535190694984,0.5750049253656069,0.3547189743715117,0.0655974860865636,0.16519077570788218,0.6398083882675731,0.5089487903487938,0.7465888982102482,0.9801939101092118,0.21393765028004794,0.06773707173630869,0.9616573159296249,0.987044344149774,0.7349107802350721,0.5582647373839088,0.6049888553211289
FAM20A,0.8957243646771138,0.04324727347635994,0.001315891474856332,0.049578272290631636,0.4884661449357809,0.8732551471806119,0.015486418340632203,0.4097130801181301,-1.0,0.6992828822790093,0.12079721196012684,0.31181476512540857,0.46554277258915755,0.7625320462138805,0.6266576972140313,-1.0,0.027575319741892382,0.03359311872726241,0.40515590142866753,0.37297069301814156,0.32682129988630115,0.14843468504080976
C1QL1,0.34945438833884557,0.1760107692888107,7.923096745568342e-05,0.22014650252612608,0.10197278007459054,0.03604080030268714,0.10991768905730048,0.034101698252391566,0.17707405382608288,-1.0,0.002041253895981008,0.06090665711387117,0.39262294462524727,0.020908754038011877,0.023548694535056938,0.00015580741655870712,3.5396232270528436e-08,0.08184087965064962,0.2919972559550386,0.010413078784549893,0.4806493794937786,-1.0
KCNV2,0.4863597939527524,0.543793326055078,0.9904443222954424,0.2601965755331779,0.17482934579902654,0.7948279421579938,-1.0,0.7367585360511448,0.020089047846798744,0.1591682682858018,0.6763846956714219,0.755492455254049,0.05990450807680851,0.6434860584033235,0.302961620350435,0.8282372657947933,0.0453129626475305,0.8673464820609101,0.7885022250232707,0.0716367231925315,0.36343302810590594,0.6097533163310256
SLC30A3,0.2805660008602594,0.10832962307383923,0.009841856557831192,0.0010982207326980641,0.017558421619088212,0.5306775760870046,0.0013599235309535269,0.055058471663563764,-1.0,0.36675758196976593,0.004296903882719988,0.008097973607305794,0.3028700699502619,0.39456246100086734,0.11394688325322157,0.002199423956243585,7.296291389061211e-05,0.0046463572427861335,2.7070105632448658e-06,0.0028792021535973106,0.4352226899767542,0.6804340399245369
TNFRSF21,0.43010928433659623,0.9415537436443988,0.05307689082673476,0.16681992786344957,0.3887852025602502,0.23444195778326132,0.03281781133816069,0.12737239161344927,0.24105364985734773,0.7006855301894349,0.21488360269131837,0.035646851785295294,0.440435567847527,0.6809575133042021,0.08046627111322548,0.10240044045458144,0.011805316940664274,0.04041574540790511,0.0344985415044317,0.22805095315552343,0.484490454319351,-1.0
ANKRD24,0.9221738307799059,0.21502127430738488,1.7665370324599247e-06,0.001166547638669977,0.001083105060237809,0.03654146403738018,0.010918996061576475,0.0009030934284807957,0.5107776750607267,0.07054106308188055,0.00013179612450754522,0.0012372374443624747,0.03995805600635151,0.7156272338467152,0.09635692826113107,0.0002630342648535771,9.663967807715984e-08,1.493834132099546e-05,7.174433779678654e-06,4.6866612781512546e-05,0.5164901728540963,-1.0
PLA2G2A,0.02673995480933825,0.008267951150400858,0.014675148704928056,0.046477754517676016,0.13029100944794839,0.4536133479377601,0.2869429899519353,0.025130380561294435,-1.0,0.03255209058375085,0.25611787545388576,0.3528558812186311,0.02670489517610749,0.2079703911921877,0.05091295748645882,0.3759552194007767,0.5763221857275871,0.0508228367402264,0.0009902860998887968,0.5787968813162778,0.24037159813099374,0.47517698311895873
COL23A1,-1.0,0.0034416082804624554,0.004318685362947093,0.10899176934662808,0.23516494952521752,0.009490380834719194,-1.0,0.02219397177893797,0.3168919377754226,0.6267489549089705,0.8478554609211891,0.72805218420723,0.47259560988526406,-1.0,0.06338483755299225,0.8092607648542837,0.32231555282046387,0.12609253572233048,0.8338752876257384,0.00034016780823204585,0.021582176878414752,0.5365103364346555
TACR3,0.24214966906689162,0.6212310824202,0.020594361088069727,0.017715938646497655,0.34362683068162814,0.04845002365255031,0.5766922338483228,0.31132000592778325,-1.0,0.13371768298246395,0.19546708771050542,0.4361763786120122,0.18128424485026132,0.23263204593976056,0.5022229053468882,0.689804505265865,0.8383896694077821,0.09095485244028305,0.003043849684644451,0.7951943350158278,0.5199005479842145,0.4527180091204458
ALPL,0.9421379968489414,0.04435417354401402,0.04901236601398443,0.22970957056132288,0.06422260359055962,0.3553916183965483,0.7448238373593785,0.01981527226833564,0.8031573033887554,-1.0,0.06181085567183525,0.6311186595124993,0.8112832110165209,0.729048022118478,0.74924527963664,0.16368569985379966,0.03012882971245392,0.057072958072931675,0.00424591038555383,0.47387785912248037,0.46494285522255296,0.48685266595771814
SCG3,0.0448299566896804,0.010167177983539092,0.5542760837475316,0.5700707948948722,0.14712258865278122,-1.0,0.04411565987842269,0.03742257261604383,0.21258092134456744,0.642109242618345,0.2018536095205348,0.09591026565563948,0.5666986654841946,0.7976795089273433,-1.0,0.9591228866831732,0.04587388612142223,0.9480126974100173,0.016669817019808734,0.12502960956516976,0.8471402994120114,0.06600095988886383
RAMP2,0.8041780104688452,0.45095929717262306,0.180158905535454,0.4206426162113964,0.7642058494551864,0.5901441760759394,0.0529410020108857,0.3564251947164866,0.22463145227744397,0.8085066182037045,0.5731961772026415,0.38367842215328574,0.9446429567736696,0.8892350068959274,0.2528469984114052,0.6843882256091856,0.12277184958137462,0.7795024679935864,-1.0,0.9945956511069595,0.24316927098202912,0.3293339941198611
VIL1,0.0005457449740096929,0.5198511453306833,0.14648866735992655,0.9568904741434386,0.01147702603960443,-1.0,0.5752751473356321,0.025338008492521297,0.5507610712906855,0.00395843272035978,0.2482440507381359,0.12263642015569562,0.018108183947343495,0.4658991890917056,0.04244873394247298,0.08295296155893407,0.00041995209486562807,0.5017473666586784,-1.0,0.006121572301225034,0.08356466712682528,0.2626982000427329
CLDN24,0.5389234349628451,0.3749204819510179,0.07271155360558484,0.7068502994395018,0.07808361644323526,-1.0,0.851512364080186,0.6938019724456086,0.20146873043888652,0.1288189928214486,-1.0,0.481968224412045,-1.0,0.3426604466313048,0.3946432659318725,0.22874289177085919,0.9382028871427608,0.41510440232260826,0.07531406417590107,0.5608740074103307,0.23177540161763446,0.08024870400518117
SLC6A15,0.006639050051145928,0.8403277342387216,0.7642647529998686,0.00029015249411309615,0.05047430717387995,0.3687810647291532,-1.0,0.03889813478416173,0.003094873941612711,0.162236962997364,0.0615795694801929,0.08557241901330534,0.005174731401506541,0.692844103529495,0.1279742693626965,0.06551868374031199,7.294370517042524e-05,0.2330468213767464,8.167353141851794e-07,9.556608551543691e-05,0.8489917622282765,0.3311541966629662
DPYSL2,-1.0,0.002410482508487451,0.0001318115391466615,0.17815104305402676,0.2375613769838598,0.10339693856546792,0.8502090427748427,0.5995155975096441,0.449885865826933,0.8233649382671783,0.4390540751880846,0.2557309707419641,0.6618400504420232,0.2480677660548816,0.46165038681850135,0.27520467924071207,0.04266980587886095,0.7865912545312622,0.13047310341021567,0.02149780339355759,0.04054902625984018,0.028694953392963594
MTUS1,-1.0,-1.0,0.6286577939221554,0.015109754415443918,0.48611940789923525,0.09224854291871279,0.0031769442314921437,0.0002801917804094152,0.0010435156706912517,-1.0,0.07536542428082861,0.0026573528677209446,0.551489049351546,0.5002566317155756,6.457591481666246e-05,0.03228167620703856,0.09009301215519246,0.10564568702896034,0.00013944159426271949,0.07472456383170999,0.9693177894877929,0.05085945425473047
SLC7A8,0.3187977996737048,0.2574875733347356,0.06817103784762904,0.8191903287947512,0.09635385166654288,0.021492839602450096,-1.0,0.047146320974443094,0.18740765106351115,0.027336087849384978,0.8665475543486788,0.960075525180149,0.3186144667448356,0.8593548856816635,0.29683147888037553,0.5885921680739303,0.05555289438554,0.1169568055860003,0.007800092856251992,0.3743862765037429,0.957782245890511,0.6387856811617265
CDH1,0.07570679761607949,0.0026618215115329236,0.012488184692473009,0.48219939458788563,0.8367187591611422,0.5333008146766114,0.400888417124899,0.008575197135405893,0.7781644057781623,0.002192870550508844,-1.0,0.3896650158561469,0.02039837008840439,0.16017281993261973,0.9609494161200502,0.42414891575221436,0.20981502016944156,0.004991178101738513,0.5958224272359796,0.5496879048563075,0.6439613281000965,0.19963633948200796
ANKRD34B,0.8243091594369976,0.000920522340695994,0.0018359773704230942,0.570894909841198,0.007148854361508306,0.03188264013191073,0.023620466833588018,0.2704575712360008,0.08853169544708668,0.2295414596014819,0.4986247345026944,0.05665208707186854,0.001691134676859301,0.18111950653327583,0.19346904508200713,0.516885009239473,0.1795976704350685,0.7811421480322648,0.16659377554540936,0.08772827135778301,0.04624521194223876,0.3030988553685903
ELN,0.8321361575214727,0.5770302203582816,0.010488848722520198,0.1851749663515555,0.31877766863671986,0.11059956780688952,0.8674568502228158,0.2742778438129758,0.5587052797036809,-1.0,0.15931706060467196,0.3221771845631622,0.22505271152083106,0.9555888269797623,0.7477822388583341,0.7443701188565912,0.006604149541386997,0.23503317253861333,0.5969866317656998,0.4000743742625813,0.40508598079787517,0.5942463063116313
TMEM253,0.0003090367454445781,0.14014402985959024,0.38993066278333455,0.026163631904654608,0.5720934182831714,0.07810132238520905,0.025984696924371376,0.006819933248416203,0.040103779865705354,0.03469477627995679,0.09044828849824275,0.007878943161650154,0.9622558046951544,0.049067536988919414,0.0009832197855077086,0.8769475030266753,0.0014886998713922856,0.0077745150288634005,0.029715543116442894,0.02581951281095055,0.01824231216808513,0.19197617435957817
SCGB3A2,0.03597796638054619,0.01731417197029603,0.08015733426471573,0.2419643086422368,0.186291022637512,-1.0,0.004291552270454312,9.05051650871199e-05,-1.0,0.5656344526587178,0.03229796663520562,0.03751896841275605,0.12429739691913508,0.9686428510575171,0.07277088263529904,0.13461670138447682,0.35361166499125085,0.0006355187468989752,0.4483342081011278,0.3663380765074675,0.31568987946922245,0.33349136695402637
IL15,0.9605698182443757,0.15434553950323787,0.8987032000720918,-1.0,0.32543519717727654,0.22237623726773229,0.012280622762913525,0.5203068054818571,0.0072985540789774,0.014466201992149496,0.557154971638473,0.3946742342980293,0.12318156053891838,0.586735354746424,0.8859463824730058,0.6919770966240283,0.3487352304092103,0.22372401678529252,0.4186987615493214,0.011147455270151247,-1.0,0.04464080785971207
ADAM19,0.5615216441694036,0.13326551314097065,0.0060702311035872435,0.6357894015393275,0.6811723215652052,0.304215831228136,0.12735555939800894,0.07117183486685197,0.4440894618847838,0.3693486110542282,0.10897867106578661,0.10633111501543058,0.7422389491841778,0.9561046152045383,0.3692580145184593,0.2602830548214263,0.07639089627873207,0.026790390849970692,0.3536179012093865,0.8634805517233182,0.7092297802019993,0.856030470811239
CRYGD,0.012138628751326236,0.0015077564077088583,0.19456555305235013,0.0015248175704148214,0.2678258092517593,0.0021922490759026074,0.0017462983739901967,0.0037907607748618607,0.0054999734032931775,0.44579302482644456,0.00035874449159583964,6.107756925233282e-05,0.038634158983897174,0.3040921361842704,0.0017001930849540508,0.0023295328517555264,0.18550586673091252,0.004406910808562896,0.49555448860405804,0.7074451290954229,0.03068525233193599,7.791920583254963e-06
NRP1,0.263932735518608,0.5351233388714891,0.040577470896212775,0.9374320139765494,0.8623021835998783,0.7305562137482149,0.4394816919279749,0.5209186846106827,0.9129093411987996,0.2221703051651766,0.6876115996734967,0.19702627538683334,0.5951054373502167,0.8010281051584596,0.21138140298153887,0.7834665458388389,0.0025726626441800278,0.6834468723606394,0.39471002565427193,0.3223434083540796,0.2500671414443839,0.377341803733529
CAMK2D,0.9265758154419154,0.2737929332938104,0.0015313636895517451,0.0007823585131501216,0.01884381613946925,-1.0,0.5169398682922649,0.016509867004439165,0.03908635096823466,-1.0,0.0020850726227239725,0.5834146325324938,0.4706478097599286,0.4360637450758932,0.8276167543136768,0.04258563576344728,3.1083028313710023e-07,0.015864762715345676,0.03764063572699522,0.21615340573646918,0.9496702248453786,0.0012368556777467238
VWC2,-1.0,0.9713062648144432,0.5858083543598958,0.08248561640710374,0.01333476429762554,0.664003502479035,-1.0,0.5517615890380256,0.007377804278399266,0.06487547890823958,0.5393838673268978,0.11051743412037793,0.31921248331878244,0.3723868339754369,0.4105284538013352,0.6859853194009564,0.016874360040041444,0.314144148750751,0.0008291751780052646,0.3628156695114446,0.028695830117473804,0.818605662628468
SCUBE1,0.06581861709559214,0.2512077641267596,0.01152661480981618,0.7785256282532461,0.6503126758090598,0.03159881446882265,0.6973511711525415,-1.0,0.7323318052421801,0.8865655694618334,0.49609824282093506,0.05714696094905814,0.30843850476566254,0.7676856072558906,0.16602295918848153,0.5229608207693338,0.30704307156597105,0.2432755782884788,0.36080096647979065,0.11492234499997767,0.9722718130803516,0.3943163155472752
CD82,0.6870280976210117,0.4873854228921093,0.7672439835619697,-1.0,0.7563186500142095,0.2402327843894616,0.5672559799691128,0.4809048355102745,0.8162248434168126,-1.0,-1.0,0.5011751931147134,0.8503439510900737,0.2481758464552935,0.8904489296819649,0.870787592775261,0.9439657272140294,0.5605241273837616,0.24097759396488203,0.8299615755328194,0.5528719952294538,0.9731116652763264
UBE2L6,-1.0,0.11870834637138374,0.022527089759794207,-1.0,0.6373583250137901,-1.0,0.01720920190421134,0.0013286604143016255,0.873513879760437,0.5097867307726676,0.24412337627964473,0.22771367443832563,0.25267803139610406,0.8643208043127367,-1.0,0.8209381013831589,0.0024664073822142935,0.025335313625268203,0.1160022347080372,0.5831125930780349,0.6766977931644338,0.25557938720981865
TNNT2,0.5342828408398914,0.0885736115413462,0.2708391165107214,0.7373078471555019,0.4197125023682289,0.45085893182065684,0.4798899311501511,0.9217101081014858,0.9133847317099522,0.8849864488474962,0.22566517008937487,0.2316599897751368,0.7172476438150772,0.20268449172639327,0.48919408231979156,0.5593046694332793,0.22443203209351317,0.4567757123635511,0.030378627817896457,0.3046686380119964,0.3393513756170069,-1.0
DDX47,0.006621730803937567,6.056684509416098e-08,2.0000235917735813e-06,0.3068299242781563,9.484197350413554e-05,0.0043452657798149314,0.0003748005760255322,0.559521897326138,-1.0,0.0010581824468353317,0.4554463774879246,0.00011383331797880262,0.5090343151164236,0.1538557993968956,0.0005739980524034113,0.7586919738164729,0.00011810285802684429,0.4456691382357433,0.012518245401183934,0.49893948086453377,0.0005374875374795924,2.826303132998447e-07
MT3,0.36200631888567436,0.9972219954145168,0.926788187013052,0.2925905500151963,0.1219899208899085,0.14425966982505478,0.33835545262896405,0.03780312551635465,0.7893203519329334,0.888379331263258,0.8372780059941731,0.8570728124599913,0.6789295770850019,0.05119317499541225,0.7199924889537557,0.7654047653409537,0.9530985083839774,0.026439082033908125,0.10788632064047463,0.5108294667228734,0.679601161906636,0.9156506090971264
KIF5A,0.5278194709993296,0.00034203760814657537,6.856228077098487e-10,2.3773943508137085e-06,0.09076753718440127,0.018550810361836787,0.26921316941946827,0.00042991808613596056,0.0362059022175644,-1.0,2.0810175302721334e-07,0.0002097618379074893,0.032725217787959004,0.048852726177924494,0.7213582296066241,0.00010153768469182032,2.217213076910792e-10,5.275384605004491e-06,4.542410387993178e-07,0.0007118735714037743,0.8585109360918401,-1.0
FGF19,-1.0,-1.0,0.2190843204663944,0.539772047663607,0.5153019638065619,0.11269836647158411,0.04215861225062885,0.0019357729668084288,0.28698552206223066,-1.0,-1.0,0.026454665377145328,0.39758013186178187,0.9404784013193224,0.0333872467137597,0.2637214075132586,0.06752786676030566,0.057227044942306245,0.9390467629762658,0.0757427469302091,0.32587686152800355,-1.0
CPB1,0.2846081657110004,0.22279933700977528,0.8607430780240067,0.7602990136408656,0.0008204348063646481,0.10048267269950961,0.37098152981469157,0.10576055511416373,0.5577973482887325,0.3115818378900868,0.5613877768479192,0.36111588641836667,0.05695109002077594,0.3769738346688052,0.20015984969543824,0.38654344320440026,0.4450040608862872,0.3907625388203386,0.041132662559188404,0.025533566637155246,0.648000602398133,0.13833759869403836
GRK1,0.8943141120360175,0.032051979558238367,-1.0,-1.0,0.5978786746141711,0.001202562285543295,0.0506472853674171,-1.0,0.24617644275712608,0.08171932353688738,0.25891369499225975,0.15610241931020558,0.07696264866582656,0.4102804116694624,0.7509195804287088,0.15387255040434375,0.0001939337961076561,0.16890208527321451,0.002800844748432642,0.8689625057855311,1.7908108647886822e-05,0.20936572899091313
KCNMA1,0.8004694229342849,0.17865472248754233,0.0002512759536368657,0.012632885371145907,0.1323159418141586,-1.0,0.007235324717853351,0.1749128196267435,-1.0,0.6101697724308794,0.322501235584157,0.06963835015016515,0.2945576558677134,0.6496922037440157,0.13111536991400388,0.44505939661929417,0.000611659867022063,0.08494483865915745,0.3894361633522857,0.24101467166465693,0.8118771291096083,0.17492384879958622
GHRHR,0.44832499404942683,0.6080612935934098,0.2390301940356048,0.44213068061149186,0.8207822348104414,0.7287307875665174,0.4554324969800402,0.7724810485739151,0.6623046926439099,0.7066112020074252,0.5756890378747386,0.431419953612566,0.6793578300794723,0.7213895443174669,0.47905655784013224,0.37316416432035515,0.24049508512417714,0.7378025456848151,0.3248928282259207,0.7641891655540402,0.5058991805495913,0.33342307586003095
GPR37L1,0.34556508327110547,0.15026004312467933,-1.0,0.25902254653168233,0.020177597753194536,0.9715730620204963,0.395351764671259,0.7705056963006891,0.31438218059551065,0.365804553792212,0.18432218144810514,0.5449919436492721,0.33966886009315134,0.7647709430081054,0.49946572017798097,0.4875353429416851,0.7008068633686585,0.6425548582671922,0.013693735903237783,0.012149799260390708,0.5921057270797618,0.0942804685093138
GUCY1A1,0.0634495359937797,-1.0,0.2399974129167188,0.6611789167847605,0.35084951900743355,0.8764991424595743,0.7520470163386408,-1.0,-1.0,0.6699167827712701,0.5316689066430682,0.5459319785099653,0.14562788452893763,0.898080056491372,0.4906617428573169,0.4689212906019351,0.8258643922311995,0.6043199142176037,0.6055199613961602,0.5045364464531512,0.36663030162421695,0.03333479330119641
SAMD5,0.7119314049990786,0.9717084104534618,0.8997569882911418,0.7726046631812018,0.33948157757974984,-1.0,0.6748633951445717,0.507489880455844,0.9556803304791779,0.2455353353727503,0.8875306031659742,0.500008439513727,0.6924801109025487,0.36626960012466203,0.8646643444772216,0.40291447132804914,0.5257719150751543,0.7269024567268205,0.41499980397739034,0.6751583184590323,0.815288631441019,0.2722536353179988
RASSF5,0.7114533634103813,0.25952046622054226,0.02994934222950226,0.03746880844504071,0.00481373239657451,0.22809910269476583,-1.0,0.26264530915199685,0.5278073209709715,0.6899194145096808,0.016024783032360865,0.34264356545774954,0.6847669694067952,0.20247999725416888,0.14910236766225932,0.0460326147499136,0.6755558959201449,0.08038835779785021,0.010987698319479803,0.646623131033339,0.8223471801771319,0.8030685750570214
DRD2,0.9281944335472563,0.008444661047309829,0.229599201956003,0.3340614756856617,0.09341592433751583,0.03188332920129441,0.6890720843847564,0.20538546513954256,0.6340367572978971,0.2695117273216037,0.25819653849645285,-1.0,0.04847177087488505,0.4417731097208575,0.1013875910490745,0.3057110573799744,0.07122814398249772,0.10889206480000703,0.0019319936102795638,0.0016304103293531252,0.9164480531036951,0.012267126786026147
LOXL4,0.905636163515072,0.06741036714641942,0.0002547837171619489,0.0013155713163396881,-1.0,-1.0,0.0062200201686665665,0.03919184399162637,-1.0,-1.0,0.7128895055204365,0.17015875359473562,0.46315678041863106,0.7225559346869546,0.795683003010977,0.418294649399119,0.0002698913454756919,0.00042345855427142063,0.007532234000802512,0.9545580809785483,0.8961953373654872,0.5948020058823723
MYH6,0.1873925446524608,0.47401278796865287,0.44826266286830296,0.7136838430129724,0.9204073060925908,0.47926897773526933,0.5382262030032151,0.245265885802567,0.5004291959660891,0.5181921866383146,0.40195452164748446,0.3477251563604379,0.9324746102781208,0.4864132855032772,0.28805945773419456,0.7771179715660209,0.30352258033307694,0.2534193426038025,0.6915941128307239,0.050680196903028996,0.5712536383364293,0.9058666346753643
